id|fuente|fecha_creacion|id_autor|sensible|idioma|cant_retweets|cant_respuestas|cant_likes
1466908569106718723|Twitter Web App|2021-12-03 23:13:51+00:00|123367033|False|es|58|0|0
1466908565076168711|Twitter for Android|2021-12-03 23:13:50+00:00|284484292|False|es|17|0|0
1466908564434432003|Twitter for Android|2021-12-03 23:13:50+00:00|178407574|False|es|9|0|0
1466908555592843268|Twitter Web App|2021-12-03 23:13:48+00:00|4904052367|False|es|950|0|0
1466908551612440579|Twitter for Android|2021-12-03 23:13:47+00:00|436105972|False|es|0|0|0
1466908543001542657|Twitter for Android|2021-12-03 23:13:45+00:00|710896252|False|es|0|0|0
1466908535082602509|Twitter for Android|2021-12-03 23:13:43+00:00|1142468881287659525|False|es|0|1|0
1466908530678632461|Twitter for Android|2021-12-03 23:13:42+00:00|1391460432875966464|False|es|0|0|0
1466908528111755264|Twitter for Android|2021-12-03 23:13:41+00:00|307191566|False|es|950|0|0
1466908526614351873|Twitter for Android|2021-12-03 23:13:41+00:00|1246914322489540610|False|es|996|0|0
1466908526505254918|Twitter for Android|2021-12-03 23:13:41+00:00|1439373810373955587|False|es|996|0|0
1466908525444014080|Twitter for iPhone|2021-12-03 23:13:40+00:00|1101074937727602688|False|tr|17|0|0
1466908521446862851|Twitter for Android|2021-12-03 23:13:40+00:00|749470050105655296|False|es|0|0|2
1466908507907797000|Twitter Web App|2021-12-03 23:13:36+00:00|297596918|False|es|0|0|0
1466908499808501763|Twitter for Android|2021-12-03 23:13:34+00:00|364853860|False|es|1486|0|0
1466908498957312008|Twitter for Android|2021-12-03 23:13:34+00:00|478757248|False|es|7|0|0
1466908497438818304|Twitter for iPhone|2021-12-03 23:13:34+00:00|1441330103498149888|False|es|0|0|0
1466908488664244226|Twitter Web App|2021-12-03 23:13:32+00:00|128288914|False|es|58|0|0
1466908488492359680|Twitter for Android|2021-12-03 23:13:32+00:00|1398214064|False|tr|731|0|0
1466908483912093701|Twitter for Android|2021-12-03 23:13:31+00:00|3393730755|False|es|1|0|0
1466908482171387908|Twitter for Android|2021-12-03 23:13:30+00:00|219319293|False|es|8|1|29
1466908481924243458|Twitter for Android|2021-12-03 23:13:30+00:00|1275076638078717965|False|es|14|0|0
1466908481370349568|Twitter for Android|2021-12-03 23:13:30+00:00|998343835628572673|False|es|771|0|0
1466908478795038723|Twitter for Android|2021-12-03 23:13:29+00:00|1024257976444567552|False|es|1008|0|0
1466908476156878848|Twitter for Android|2021-12-03 23:13:29+00:00|368012094|False|es|339|0|0
1466908465931161601|Twitter for iPhone|2021-12-03 23:13:26+00:00|132383677|False|es|950|0|0
1466908464781746178|Twitter for Android|2021-12-03 23:13:26+00:00|2882152030|False|es|2|0|0
1466908459127894017|Twitter for Android|2021-12-03 23:13:25+00:00|923486196|False|es|1008|0|0
1466908458452668426|Twitter for iPhone|2021-12-03 23:13:24+00:00|1285598806126612480|False|es|790|0|0
1466908456909250562|Twitter for iPhone|2021-12-03 23:13:24+00:00|566148208|False|es|702|0|0
1466908451020460032|Twitter Web App|2021-12-03 23:13:23+00:00|1441790589431730181|False|es|0|1|1
1466908447564341252|Twitter Web App|2021-12-03 23:13:22+00:00|172122874|False|es|39|0|0
1466908447396569088|Twitter for iPhone|2021-12-03 23:13:22+00:00|1342823997323489280|False|es|996|0|0
1466908447241166852|Twitter for Android|2021-12-03 23:13:22+00:00|512329706|False|es|1|0|0
1466908445785870341|Twitter Web App|2021-12-03 23:13:21+00:00|1129197587020550145|False|es|43|0|0
1466908445735542791|Twitter for iPhone|2021-12-03 23:13:21+00:00|1474174495|False|es|1|0|0
1466908441906139136|Twitter for Android|2021-12-03 23:13:21+00:00|1451749931757318150|False|es|0|0|0
1466908439318347784|Twitter for iPhone|2021-12-03 23:13:20+00:00|852465679|False|es|1899|0|0
1466908438894628866|Twitter for iPhone|2021-12-03 23:13:20+00:00|2987481924|False|es|0|0|3
1466908436994707460|Twitter for Android|2021-12-03 23:13:19+00:00|179442292|False|tr|0|0|2
1466908426466955273|Twitter for Android|2021-12-03 23:13:17+00:00|1425861896306102277|False|tr|0|1|1
1466908420234219523|Twitter for Android|2021-12-03 23:13:15+00:00|833853176|False|es|0|0|1
1466908416354443273|Twitter for iPhone|2021-12-03 23:13:14+00:00|1101074937727602688|False|tr|23|0|0
1466908399887650825|Twitter for iPhone|2021-12-03 23:13:11+00:00|1439276841282441216|False|es|0|1|0
1466908398977384450|Twitter for Android|2021-12-03 23:13:10+00:00|1171161605889036288|False|es|1008|0|0
1466908393994698753|Twitter for Android|2021-12-03 23:13:09+00:00|1414675852542062602|False|es|0|1|5
1466908386881118211|Twitter for Android|2021-12-03 23:13:07+00:00|1391868598931660800|False|es|0|1|0
1466908375447478280|Twitter Web App|2021-12-03 23:13:05+00:00|52448411|False|es|83|0|0
1466908372138143751|Hootsuite Inc.|2021-12-03 23:13:04+00:00|37372338|False|es|1|0|1
1466908368870813704|Twitter for iPhone|2021-12-03 23:13:03+00:00|1261055365837393921|False|tr|0|1|5
1466908361824346120|Twitter for iPhone|2021-12-03 23:13:01+00:00|319990048|False|es|8|0|0
1466908360704512001|Twitter Web App|2021-12-03 23:13:01+00:00|371437213|False|es|0|0|0
1466908360444456969|Twitter Web App|2021-12-03 23:13:01+00:00|1038620202|False|es|107|0|0
1466908355876687875|Twitter for Android|2021-12-03 23:13:00+00:00|96173261|False|es|14|0|0
1466908352739528705|Twitter for iPhone|2021-12-03 23:12:59+00:00|1283929026|False|es|3|10|39
1466908335081340928|Twitter for Android|2021-12-03 23:12:55+00:00|1354524480601812998|False|es|10|0|0
1466908334100037634|Twitter for Android|2021-12-03 23:12:55+00:00|1603262598|False|es|16|0|0
1466908333139320834|Twitter for Android|2021-12-03 23:12:55+00:00|2309201357|False|es|1486|0|0
1466908330232791040|Twitter for Android|2021-12-03 23:12:54+00:00|426021846|False|es|4|0|0
1466908328169287681|Twitter for Android|2021-12-03 23:12:53+00:00|2248221007|False|es|58|0|0
1466908326080524292|Twitter Web App|2021-12-03 23:12:53+00:00|3656848817|False|es|39|0|0
1466908322364284932|Twitter for Android|2021-12-03 23:12:52+00:00|1346497949644304385|False|pt|250|0|0
1466908322305646596|Twitter for iPhone|2021-12-03 23:12:52+00:00|1360653772385583109|False|es|996|0|0
1466908317817741312|Twitter for iPhone|2021-12-03 23:12:51+00:00|2859504214|False|es|23|0|0
1466908313732345856|Twitter for iPhone|2021-12-03 23:12:50+00:00|131928335|False|es|771|0|0
1466908313380130817|Twitter for iPhone|2021-12-03 23:12:50+00:00|136646463|False|es|702|0|0
1466908313166045187|Twitter for Android|2021-12-03 23:12:50+00:00|704183273782648832|False|es|115|0|0
1466908302567170056|Twitter for Android|2021-12-03 23:12:47+00:00|1337865874858979336|False|es|99|0|0
1466908298968502274|Twitter for Android|2021-12-03 23:12:46+00:00|918518551182442501|False|ca|0|0|2
1466908292748177413|Cheap Bots, Done Quick!|2021-12-03 23:12:45+00:00|1146658538586017793|False|es|0|0|0
1466908290718314497|Twitter Web App|2021-12-03 23:12:45+00:00|309817986|False|pt|1|0|3
1466908286658224135|Twitter Web App|2021-12-03 23:12:44+00:00|941862610928103424|False|es|5|0|0
1466908274792570881|Twitter for iPhone|2021-12-03 23:12:41+00:00|142183610|False|es|32|0|0
1466908262863835137|dlvr.it|2021-12-03 23:12:38+00:00|725333938789568513|False|es|4|0|0
1466908260468932613|WordPress.com|2021-12-03 23:12:37+00:00|1279095066334842887|False|es|0|0|0
1466908259730735114|Twitter for Android|2021-12-03 23:12:37+00:00|586422342|False|es|244|0|0
1466908256467628032|Twitter for iPhone|2021-12-03 23:12:36+00:00|895835760|False|es|0|0|0
1466908256127766528|Twitter for Android|2021-12-03 23:12:36+00:00|3296243837|False|es|1899|0|0
1466908255008002049|Twitter Web App|2021-12-03 23:12:36+00:00|1458126114174418959|False|es|20|0|0
1466908251816091658|Twitter for Android|2021-12-03 23:12:35+00:00|1458500180983042049|False|es|1486|0|0
1466908249857400839|Twitter for Android|2021-12-03 23:12:35+00:00|1011611638112366593|False|es|0|0|0
1466908246787174403|Twitter for Android|2021-12-03 23:12:34+00:00|1144982780952109059|False|es|124|0|0
1466908242408321025|Twitter for Android|2021-12-03 23:12:33+00:00|1336971830888964096|False|es|59|0|0
1466908238838960128|Twitter for Android|2021-12-03 23:12:32+00:00|527475826|False|tr|731|0|0
1466908234053152772|Twitter for Android|2021-12-03 23:12:31+00:00|1230202878243016704|False|es|1486|0|0
1466908225429725190|TweetDeck|2021-12-03 23:12:29+00:00|127852773|False|es|0|0|1
1466908220300140549|Twitter Web App|2021-12-03 23:12:28+00:00|4704701796|False|es|0|0|0
1466908215644282884|Twitter for Android|2021-12-03 23:12:27+00:00|512329706|False|es|1|0|0
1466908204001026048|Twitter for Android|2021-12-03 23:12:24+00:00|1310545945|False|es|0|0|0
1466908202700836868|Twitter Web App|2021-12-03 23:12:24+00:00|4196067742|False|es|1|0|0
1466908201962508289|Twitter for Android|2021-12-03 23:12:23+00:00|122857224|False|es|950|0|0
1466908195704610817|Twitter for iPhone|2021-12-03 23:12:22+00:00|3400706361|False|es|0|0|0
1466908193578123264|Twitter for Android|2021-12-03 23:12:21+00:00|1108789711|False|es|1|0|0
1466908188473802752|Twitter for Android|2021-12-03 23:12:20+00:00|1403531334845407232|False|es|0|0|1
1466908186418503688|Twitter for iPhone|2021-12-03 23:12:20+00:00|1374123263169859586|False|es|1|0|1
1466908174804525057|Twitter for iPhone|2021-12-03 23:12:17+00:00|718889313748910080|False|es|43|0|0
1466908171226734596|Twitter for Android|2021-12-03 23:12:16+00:00|1316349048769646592|False|es|13|0|0
1466908166915039233|Twitter for Android|2021-12-03 23:12:15+00:00|366534150|False|es|84|0|0
1466908160036384769|Twitter for Android|2021-12-03 23:12:13+00:00|1388648745206681602|False|es|297|0|0
1466908158832513025|Twitter for iPhone|2021-12-03 23:12:13+00:00|189296739|False|es|43|0|0
1466908156596998145|Twitter for Android|2021-12-03 23:12:13+00:00|1041072830425845761|False|es|1899|0|0
1466908156064595969|Twitter for Android|2021-12-03 23:12:12+00:00|1418618071820951560|False|es|0|0|2
1466908149085097989|Twitter Web App|2021-12-03 23:12:11+00:00|114312312|False|es|0|0|0
1466908144223723521|Twitter for Android|2021-12-03 23:12:10+00:00|1442089933|False|es|1|0|0
1466908143838015492|Echobox|2021-12-03 23:12:09+00:00|31459537|False|es|1|0|3
1466908142185287681|dlvr.it|2021-12-03 23:12:09+00:00|725332549485105153|False|es|4|0|0
1466908141027794951|Twitter for Android|2021-12-03 23:12:09+00:00|775304999324749824|False|tr|0|1|1
1466908140599926793|Twitter for Android|2021-12-03 23:12:09+00:00|2684987893|False|es|950|0|0
1466908140415377410|Twitter for Android|2021-12-03 23:12:09+00:00|460496655|False|es|996|0|0
1466908137600942080|dlvr.it|2021-12-03 23:12:08+00:00|725391519788703744|False|es|4|0|0
1466908135486988289|Twitter for Android|2021-12-03 23:12:07+00:00|1439089830084894727|False|es|46|0|0
1466908134849466372|Twitter for iPhone|2021-12-03 23:12:07+00:00|3353069805|False|es|0|0|1
1466908134312747012|Twitter for iPhone|2021-12-03 23:12:07+00:00|1073415641380605952|False|es|1899|0|0
1466908131967991809|Twitter for Android|2021-12-03 23:12:07+00:00|1355756533804625920|False|es|0|0|0
1466908130340651012|Twitter for iPhone|2021-12-03 23:12:06+00:00|2568262859|False|es|7|0|0
1466908128008568834|Twitter Web App|2021-12-03 23:12:06+00:00|852233732|False|es|6|0|0
1466908127144546306|dlvr.it|2021-12-03 23:12:06+00:00|3100534323|False|es|4|0|0
1466908126188392450|Twitter for Android|2021-12-03 23:12:05+00:00|1315312738281967618|False|es|1|0|0
1466908124682539009|Twitter for Android|2021-12-03 23:12:05+00:00|1259647009637662722|False|es|1486|0|0
1466908123117981700|Twitter for Android|2021-12-03 23:12:05+00:00|1385385178684694531|False|es|1899|0|0
1466908121989799941|dlvr.it|2021-12-03 23:12:04+00:00|163973173|False|es|1|0|0
1466908120311996418|Twitter for Android|2021-12-03 23:12:04+00:00|1218655650974175236|False|es|845|0|0
1466908118701514758|Twitter Web App|2021-12-03 23:12:03+00:00|1706128674|False|es|3|0|0
1466908112623964165|Twitter for iPhone|2021-12-03 23:12:02+00:00|300704010|False|es|3|0|0
1466908109734096896|Twitter for iPhone|2021-12-03 23:12:01+00:00|468695935|False|es|702|0|0
1466908107049926656|Twitter for Android|2021-12-03 23:12:01+00:00|1021384636860018689|True|en|874|0|0
1466908103509696521|Twitter Web App|2021-12-03 23:12:00+00:00|157025186|False|es|0|0|0
1466908102926733314|TweetDeck|2021-12-03 23:12:00+00:00|127852773|False|es|0|0|3
1466908097520324610|Twitter for iPhone|2021-12-03 23:11:58+00:00|1268540215|False|es|0|0|13
1466908094856843268|Twitter for Android|2021-12-03 23:11:58+00:00|52719660|False|tr|584|0|0
1466908091941896192|Twitter Web App|2021-12-03 23:11:57+00:00|1008015836932722688|False|es|13|0|0
1466908090838753282|Twitter Web App|2021-12-03 23:11:57+00:00|1460250637099225096|False|es|120|0|0
1466908090335305734|Twitter for Android|2021-12-03 23:11:57+00:00|2963247251|False|es|104|0|0
1466908088800354310|Twitter for iPhone|2021-12-03 23:11:56+00:00|2722267054|False|es|0|0|0
1466908082588499984|Twitter for Android|2021-12-03 23:11:55+00:00|1404240847827345408|False|tr|0|0|0
1466908079816073224|Twitter for iPhone|2021-12-03 23:11:54+00:00|746944612044988420|False|es|0|1|0
1466908073482600449|Twitter for iPhone|2021-12-03 23:11:53+00:00|1251323850735800320|False|es|90|0|0
1466908069506564099|Twitter Web App|2021-12-03 23:11:52+00:00|1463929055020040203|False|es|120|0|0
1466908068537638914|Twitter for Android|2021-12-03 23:11:52+00:00|320374106|False|es|1|0|0
1466908061994471427|Twitter for iPhone|2021-12-03 23:11:50+00:00|352838695|False|es|0|1|1
1466908056936235013|Twitter for Android|2021-12-03 23:11:49+00:00|1193303152558256129|False|es|1008|0|0
1466908049730416645|Twitter for Android|2021-12-03 23:11:47+00:00|436105972|False|es|0|0|0
1466908046190387210|Twitter for Android|2021-12-03 23:11:46+00:00|1191565141827035136|False|es|6|0|0
1466908043178819586|Twitter Web App|2021-12-03 23:11:45+00:00|7996522|False|es|7|5|29
1466908035184529413|Twitter Web App|2021-12-03 23:11:44+00:00|728274571904856064|False|es|0|1|10
1466908025877413889|Twitter for Android|2021-12-03 23:11:41+00:00|935863716|False|es|0|1|0
1466908025080279041|Twitter for Android|2021-12-03 23:11:41+00:00|966616956|False|es|0|0|1
1466908020743409666|dlvr.it|2021-12-03 23:11:40+00:00|2348878033|False|es|4|0|0
1466908009360068609|Twitter for Android|2021-12-03 23:11:37+00:00|1149927697|False|es|0|0|0
1466908004104634371|Twitter for Android|2021-12-03 23:11:36+00:00|1000102182560165888|False|es|46|0|0
1466907999524507648|Twitter for Android|2021-12-03 23:11:35+00:00|698147903987056644|False|es|11|0|0
1466907978276167683|Twitter for Android|2021-12-03 23:11:30+00:00|917962828354596865|False|es|0|0|1
1466907974140674053|Twitter for iPhone|2021-12-03 23:11:29+00:00|126774971|False|es|0|1|1
1466907973305917449|Twitter for iPhone|2021-12-03 23:11:29+00:00|924298416376680448|False|tr|59|0|0
1466907971439542275|Bernabéu Publish|2021-12-03 23:11:28+00:00|744673274|False|es|1|0|4
1466907969136861187|Twitter for iPhone|2021-12-03 23:11:28+00:00|854729153068838916|False|es|0|0|1
1466907962589564933|Twitter Web App|2021-12-03 23:11:26+00:00|772444269588189184|False|es|1899|0|0
1466907962262306819|Twitter for iPhone|2021-12-03 23:11:26+00:00|3131102693|False|es|0|0|0
1466907951348666372|Twitter for Android|2021-12-03 23:11:24+00:00|49513831|False|es|32|13|49
1466907950291644417|Twitter for Android|2021-12-03 23:11:23+00:00|1374011569764499459|False|es|30|0|0
1466907934324105224|TweetDeck|2021-12-03 23:11:20+00:00|728968208561082368|False|es|0|1|6
1466907929144082433|Twitter for Android|2021-12-03 23:11:18+00:00|1272228211355783170|False|es|187|0|0
1466907927353217025|Twitter for iPad|2021-12-03 23:11:18+00:00|995341885|False|es|4|0|0
1466907925054636036|Twitter for Android|2021-12-03 23:11:17+00:00|23082932|False|ca|0|2|9
1466907924735930379|Twitter for iPhone|2021-12-03 23:11:17+00:00|1442123599398117376|False|es|8|0|0
1466907924228313090|Twitter for Android|2021-12-03 23:11:17+00:00|154393366|False|es|1|0|0
1466907919916675077|Twitter for Android|2021-12-03 23:11:16+00:00|237383407|False|es|1008|0|0
1466907910773035008|Al Aire Libre.|2021-12-03 23:11:14+00:00|974006381962579968|False|es|0|1|1
1466907910068396040|Twitter Web App|2021-12-03 23:11:14+00:00|1169730509188096002|False|tr|731|0|0
1466907908424220674|Al Aire Libre|2021-12-03 23:11:13+00:00|7668952|False|es|1|1|4
1466907908281491456|Twitter for Android|2021-12-03 23:11:13+00:00|3513524235|False|es|0|1|4
1466907901340102663|Twitter for Android|2021-12-03 23:11:12+00:00|1426605510703390721|False|tr|0|1|0
1466907896856203266|Twitter for Android|2021-12-03 23:11:11+00:00|1411293325|False|es|0|0|0
1466907893681336325|Echobox|2021-12-03 23:11:10+00:00|141635114|False|es|0|0|0
1466907887213551616|Twitter for Android|2021-12-03 23:11:08+00:00|4717805369|False|es|4|0|0
1466907877797363715|Twitter for Android|2021-12-03 23:11:06+00:00|468684867|False|es|1008|0|0
1466907876220362759|Twitter for Android|2021-12-03 23:11:06+00:00|1053625804737916928|False|es|4|0|0
1466907864497369090|Twitter Web App|2021-12-03 23:11:03+00:00|68511213|False|es|1181|0|0
1466907864035962880|Twitter for Android|2021-12-03 23:11:03+00:00|962054699204530176|False|es|1|0|0
1466907863188746242|Twitter for Android|2021-12-03 23:11:03+00:00|1267199755144310791|False|es|0|1|0
1466907862563794954|Twitter Web App|2021-12-03 23:11:02+00:00|235800242|False|es|51|0|0
1466907860336615426|Twitter for Android|2021-12-03 23:11:02+00:00|72935577|False|es|1|1|6
1466907860290387977|Twitter for Android|2021-12-03 23:11:02+00:00|515842935|False|es|0|1|1
1466907846747074563|Twitter for iPhone|2021-12-03 23:10:59+00:00|1238919112832753666|False|tr|0|0|0
1466907837859196929|Twitter for iPhone|2021-12-03 23:10:57+00:00|1425553651003711489|False|es|339|0|0
1466907837431439369|Twitter for Android|2021-12-03 23:10:56+00:00|929475922520047616|False|ca|2|0|0
1466907832607936513|Twitter for Android|2021-12-03 23:10:55+00:00|3645030693|False|es|1486|0|0
1466907827537158145|Twitter for iPad|2021-12-03 23:10:54+00:00|1060374454860218368|False|es|0|0|0
1466907824202657794|Twitter Web App|2021-12-03 23:10:53+00:00|1015346660283645953|False|tr|1|0|0
1466907823460306944|Twitter for iPhone|2021-12-03 23:10:53+00:00|27986223|False|es|1|2|24
1466907817843986433|Twitter for Android|2021-12-03 23:10:52+00:00|1271482790387822592|False|es|313|0|0
1466907816187285504|Twitter for Android|2021-12-03 23:10:51+00:00|293839073|False|es|120|0|0
1466907808138285058|Twitter for Android|2021-12-03 23:10:49+00:00|462577074|False|es|760|0|0
1466907805525450762|Twitter Web App|2021-12-03 23:10:49+00:00|1458126114174418959|False|es|42|0|0
1466907804942442500|Twitter for Android|2021-12-03 23:10:49+00:00|1431036596212670466|False|es|5|0|0
1466907802350198787|Twitter for iPhone|2021-12-03 23:10:48+00:00|925936669|False|es|0|0|0
1466907799917449218|Twitter for Android|2021-12-03 23:10:47+00:00|1093629343060971526|False|es|771|0|0
1466907799569453056|Twitter for Android|2021-12-03 23:10:47+00:00|436105972|False|es|0|0|0
1466907798286053381|Twitter for Android|2021-12-03 23:10:47+00:00|237383407|False|es|1486|0|0
1466907789847060480|Twitter for Android|2021-12-03 23:10:45+00:00|179201533|False|es|771|0|0
1466907780627972104|Twitter for Android|2021-12-03 23:10:43+00:00|1427825035922792458|False|es|6178|0|0
1466907779541647363|Besocy_Oficial|2021-12-03 23:10:43+00:00|843963644157317121|False|es|0|0|1
1466907774621822981|Twitter Web App|2021-12-03 23:10:41+00:00|99350600|False|es|0|0|0
1466907772977651721|Twitter for Android|2021-12-03 23:10:41+00:00|1040344732881301509|False|es|0|0|0
1466907768493785089|Twitter for Android|2021-12-03 23:10:40+00:00|1218655650974175236|False|es|103|0|0
1466907767025934337|Twitter for Android|2021-12-03 23:10:40+00:00|101249375|False|es|93|0|0
1466907763464880134|Twitter for iPad|2021-12-03 23:10:39+00:00|223234302|False|es|0|0|0
1466907753608364035|Twitter for Android|2021-12-03 23:10:36+00:00|1445399202532581389|False|es|121|0|0
1466907752203272201|Twitter for iPhone|2021-12-03 23:10:36+00:00|193402911|False|es|1008|0|0
1466907751683178496|Twitter for iPhone|2021-12-03 23:10:36+00:00|422847517|False|es|10639|0|0
1466907750898843656|Twitter for Android|2021-12-03 23:10:36+00:00|969638194273771521|False|es|1008|0|0
1466907743609098247|Twitter for iPhone|2021-12-03 23:10:34+00:00|234098258|False|en|4|0|0
1466907743399333891|Twitter for Android|2021-12-03 23:10:34+00:00|713923104989388800|False|es|2|0|0
1466907743214727170|Twitter for Android|2021-12-03 23:10:34+00:00|997328778|False|es|771|0|0
1466907730438983682|Twitter for iPhone|2021-12-03 23:10:31+00:00|602991052|False|es|1|0|0
1466907727322664968|Twitter for Android|2021-12-03 23:10:30+00:00|105288318|False|es|1008|0|0
1466907725452001281|Twitter for Android|2021-12-03 23:10:30+00:00|1472635585|False|es|1|0|0
1466907716769783820|Twitter for Android|2021-12-03 23:10:28+00:00|1220323793824108545|False|ca|1|0|3
1466907715469553669|Twitter for Android|2021-12-03 23:10:27+00:00|822760254|False|es|14|0|0
1466907710474145793|Twitter for Android|2021-12-03 23:10:26+00:00|940714841282613248|False|es|0|1|0
1466907707802193920|Twitter for Android|2021-12-03 23:10:26+00:00|801364461361790976|False|es|3|0|0
1466907701989064705|Twitter for Android|2021-12-03 23:10:24+00:00|222367037|False|es|18|0|0
1466907700554518537|Twitter for Android|2021-12-03 23:10:24+00:00|263900906|False|es|996|0|0
1466907698176446465|Twitter for Android|2021-12-03 23:10:23+00:00|1151318728891441152|False|es|1899|0|0
1466907696981028866|Twitter for Android|2021-12-03 23:10:23+00:00|259499314|False|es|3|0|0
1466907695680794624|Twitter for Android|2021-12-03 23:10:23+00:00|137819297|False|es|0|0|0
1466907693373743105|Twitter for Android|2021-12-03 23:10:22+00:00|272649806|False|es|313|0|0
1466907689573761025|Twitter Web App|2021-12-03 23:10:21+00:00|243263384|False|es|13|0|0
1466907688189804549|Twitter Web App|2021-12-03 23:10:21+00:00|2204600899|False|es|702|0|0
1466907686646304769|Twitter for Android|2021-12-03 23:10:20+00:00|1321587411827200003|False|es|6178|0|0
1466907678035386368|Twitter for Android|2021-12-03 23:10:18+00:00|1465109989865971717|False|es|0|0|0
1466907675569106944|Twitter for Android|2021-12-03 23:10:18+00:00|1201352039592148992|False|es|155|0|0
1466907673861898240|Twitter for Android|2021-12-03 23:10:17+00:00|184241533|False|es|0|0|1
1466907673195122689|Twitter for Android|2021-12-03 23:10:17+00:00|3343092405|False|es|1008|0|0
1466907671848787980|Twitter for Android|2021-12-03 23:10:17+00:00|700558657298116608|False|es|845|0|0
1466907669269082117|Twitter for iPhone|2021-12-03 23:10:16+00:00|1416592532054679553|False|es|0|0|0
1466907663053336581|Twitter for iPhone|2021-12-03 23:10:15+00:00|1175193632426475525|False|es|0|1|1
1466907661614653448|Twitter for Android|2021-12-03 23:10:15+00:00|973682681643978752|False|es|0|0|1
1466907654261903362|Twitter for Android|2021-12-03 23:10:13+00:00|369509620|False|es|48|0|0
1466907651552514054|TweetDeck|2021-12-03 23:10:12+00:00|201493641|False|es|0|1|6
1466907642467700743|Twitter for Android|2021-12-03 23:10:10+00:00|1385613070685323265|False|es|23|0|0
1466907636708917266|Twitter Web App|2021-12-03 23:10:09+00:00|84212526|False|es|2|0|2
1466907634532073475|Twitter for Android|2021-12-03 23:10:08+00:00|212371291|False|es|69|0|0
1466907630664835073|Twitter for iPhone|2021-12-03 23:10:07+00:00|4545393915|False|tr|731|0|0
1466907627858890763|Al Aire Libre.|2021-12-03 23:10:06+00:00|974006381962579968|False|es|0|0|0
1466907625245884418|Al Aire Libre|2021-12-03 23:10:06+00:00|7668952|False|es|1|0|7
1466907610511290369|Twitter for Android|2021-12-03 23:10:02+00:00|1350981278594703361|False|es|24|0|0
1466907599757053953|TweetDeck|2021-12-03 23:10:00+00:00|293207494|False|es|1|0|14
1466907599572504577|TweetDeck|2021-12-03 23:10:00+00:00|299693451|False|es|1|1|6
1466907599513612290|TweetDeck|2021-12-03 23:10:00+00:00|2766860214|True|es|0|1|3
1466907584753983491|MVD CMS|2021-12-03 23:09:56+00:00|718198945281925120|False|es|0|0|1
1466907578768637953|Twitter for iPhone|2021-12-03 23:09:55+00:00|1432838786988261388|False|es|121|0|0
1466907577212620806|Twitter Web App|2021-12-03 23:09:54+00:00|165900645|False|ca|1|0|0
1466907576193503232|Twitter for Android|2021-12-03 23:09:54+00:00|1437416806428327939|False|tr|31|0|0
1466907566999408648|Twitter for Android|2021-12-03 23:09:52+00:00|866145533374713856|False|es|1486|0|0
1466907565216915456|Twitter for Android|2021-12-03 23:09:52+00:00|1260520136|False|es|7|0|0
1466907564042600451|Twitter Web App|2021-12-03 23:09:51+00:00|1109082870432391169|False|es|0|2|4
1466907562368974854|Twitter for Android|2021-12-03 23:09:51+00:00|87752271|False|es|2|0|0
1466907556413071361|Twitter for Android|2021-12-03 23:09:49+00:00|985295648399548422|False|es|0|0|0
1466907551866540037|Twitter for Android|2021-12-03 23:09:48+00:00|3290697587|False|es|40|0|0
1466907547361759235|Twitter for Android|2021-12-03 23:09:47+00:00|1230253031167602689|False|es|1008|0|0
1466907547332456449|Twitter for iPhone|2021-12-03 23:09:47+00:00|1346923798340149248|False|tr|0|0|0
1466907545243693059|Twitter Web App|2021-12-03 23:09:47+00:00|982240731518484481|False|es|29|0|0
1466907542983004160|Twitter for iPad|2021-12-03 23:09:46+00:00|2477523677|False|es|0|0|1
1466907542530170880|Twitter for Android|2021-12-03 23:09:46+00:00|512329706|False|es|2|0|0
1466907540965498881|Twitter for Android|2021-12-03 23:09:46+00:00|229588804|False|es|0|1|0
1466907540546015234|Twitter for Android|2021-12-03 23:09:46+00:00|4924605645|False|es|1008|0|0
1466907540403507201|Twitter for Android|2021-12-03 23:09:46+00:00|274565974|False|es|64|0|0
1466907534997004292|Twitter for Android|2021-12-03 23:09:44+00:00|874568508524376064|False|tr|731|0|0
1466907534246223882|Twitter for Android|2021-12-03 23:09:44+00:00|1322954995571036161|False|ca|0|0|0
1466907531809284098|Twitter for Android|2021-12-03 23:09:44+00:00|436105972|False|es|0|0|0
1466907527149350913|Twitter for iPhone|2021-12-03 23:09:42+00:00|892197572491825154|False|es|1899|0|0
1466907511710179338|Twitter for iPhone|2021-12-03 23:09:39+00:00|882571808779718657|False|es|771|0|0
1466907511307390976|Twitter for iPhone|2021-12-03 23:09:39+00:00|532729326|False|es|1486|0|0
1466907510166728708|Twitter Web App|2021-12-03 23:09:38+00:00|1294456541916127232|False|es|0|0|0
1466907509147504649|Twitter Web App|2021-12-03 23:09:38+00:00|1105847084014424064|False|es|58|0|0
1466907503724273667|Twitter for Android|2021-12-03 23:09:37+00:00|131555688|False|es|155|0|0
1466907496354770952|Twitter for Android|2021-12-03 23:09:35+00:00|512329706|False|es|1|0|0
1466907495511777281|Twitter for Android|2021-12-03 23:09:35+00:00|347920339|False|es|13|0|0
1466907494815469569|Twitter for Android|2021-12-03 23:09:35+00:00|4604719162|False|es|0|0|0
1466907493133697034|Twitter for Android|2021-12-03 23:09:34+00:00|587523556|False|es|1|0|2
1466907490692575242|Twitter for Android|2021-12-03 23:09:34+00:00|567461733|False|es|105|0|0
